video_id,start_s,end_s,caption
154767bb-8b7e-4077-96f0-5fa217bd3021,15.775,16.557,#C C cuts the twig with a plier in his right hand.
154767bb-8b7e-4077-96f0-5fa217bd3021,15.775,16.322,#C C cuts wood using scissors
154767bb-8b7e-4077-96f0-5fa217bd3021,16.255,16.654,#C C throws the twig on the ground with his left hand
154767bb-8b7e-4077-96f0-5fa217bd3021,17.021,18.2,#C C pulls out a twig from the barbed wire with his left hand.
154767bb-8b7e-4077-96f0-5fa217bd3021,16.962,17.304,#C C touches wood
154767bb-8b7e-4077-96f0-5fa217bd3021,17.794,18.821,#C C throws the twig on the ground with his left hand.
154767bb-8b7e-4077-96f0-5fa217bd3021,19.074,20.087,#C C pulls out a twig from the bar wire with his left hand
154767bb-8b7e-4077-96f0-5fa217bd3021,20.087,21.321,#C C pulls the the twig with the plier in his right hand
154767bb-8b7e-4077-96f0-5fa217bd3021,23.448,26.178,#C C cuts wood using scissors
154767bb-8b7e-4077-96f0-5fa217bd3021,26.221,26.818,#C C touches wood
154767bb-8b7e-4077-96f0-5fa217bd3021,26.818,27.458,#C C throws the twig on the ground with his left hand.
154767bb-8b7e-4077-96f0-5fa217bd3021,27.522,28.321,#C C pulls out a twig from the barbed wire with his left hand
154767bb-8b7e-4077-96f0-5fa217bd3021,29.621,30.917,#C C pulls out a twig from the barbed wire with his left hand
154767bb-8b7e-4077-96f0-5fa217bd3021,31.654,34.966,#C C touches wire maze
154767bb-8b7e-4077-96f0-5fa217bd3021,34.966,36.997,#C C pulls out a twig from the barbed wire with his left hand
154767bb-8b7e-4077-96f0-5fa217bd3021,36.997,39.687,#C C pulls out a twig from the barbed wire with his right hand.
154767bb-8b7e-4077-96f0-5fa217bd3021,38.156,38.954,#C C touches wood
154767bb-8b7e-4077-96f0-5fa217bd3021,41.178,42.5,#C C looks around
15440074-6cd7-479c-b308-4d68bf813cc1,0,0.4,#C C touches the camera on his head
15440074-6cd7-479c-b308-4d68bf813cc1,0.5,5.2,#C C walks towards a kitchen spoon hanger
15440074-6cd7-479c-b308-4d68bf813cc1,0.5,5.2,#C C walks around the compound
15440074-6cd7-479c-b308-4d68bf813cc1,5.033,6.5,#C C picks barbecue rod on the spoon hanger with his left hand
15440074-6cd7-479c-b308-4d68bf813cc1,5.033,6.5,#C C picks a barbeque tong
15440074-6cd7-479c-b308-4d68bf813cc1,6.533,7.866,#C C passes the barbecue rod to his right hand
15440074-6cd7-479c-b308-4d68bf813cc1,7.866,14.466,#C C walks towards a grill in the compound
15440074-6cd7-479c-b308-4d68bf813cc1,7.866,14.466,#C C walks around the compound
15440074-6cd7-479c-b308-4d68bf813cc1,14.466,14.966,#C C touches the grill basket with his left hand
15440074-6cd7-479c-b308-4d68bf813cc1,15.766,17.4,#C C lifts a barbeque grill grid
15440074-6cd7-479c-b308-4d68bf813cc1,15.766,17.4,#C C picks the grill basket with his left hand
15440074-6cd7-479c-b308-4d68bf813cc1,16.933,18,#C C takes a step backward
15440074-6cd7-479c-b308-4d68bf813cc1,18,19.333,#C C moves closer to the grill
15440074-6cd7-479c-b308-4d68bf813cc1,19.333,21.033,#C C adjusts the fire with the barbecue rod
15440074-6cd7-479c-b308-4d68bf813cc1,19.333,21.033,#C C spreads the charcoal on the barbeque  grill
15440074-6cd7-479c-b308-4d68bf813cc1,21.2,21.733,#C C removes the barbecue rod from the fire
15440074-6cd7-479c-b308-4d68bf813cc1,22.3,24.8,#C C drops the grill basket on the grill
15440074-6cd7-479c-b308-4d68bf813cc1,22.3,24.633,#C C puts back the barbeque grill
15440074-6cd7-479c-b308-4d68bf813cc1,24.633,25.833,#C C takes a step backward
15440074-6cd7-479c-b308-4d68bf813cc1,25.6,26.366,#C C looks around
15440074-6cd7-479c-b308-4d68bf813cc1,26.133,26.766,#C C takes a step towards the grill
15440074-6cd7-479c-b308-4d68bf813cc1,26.766,27.366,#C C touches the barbecue rod from the fire
15440074-6cd7-479c-b308-4d68bf813cc1,27.366,28.366,#C C opens the grill basket with his left hand
15440074-6cd7-479c-b308-4d68bf813cc1,27.366,28.7,#C C lifts the barbeque grill grid
15440074-6cd7-479c-b308-4d68bf813cc1,28.7,29.4,#C C closes the grill basket
15440074-6cd7-479c-b308-4d68bf813cc1,30.7,33.3,#C C carries the grill basket with his left hand
15440074-6cd7-479c-b308-4d68bf813cc1,31.1,32,#C C adjusts the fire with the barbecue rod
15440074-6cd7-479c-b308-4d68bf813cc1,31.1,32.1,#C C adjusts the fire with the barbecue rod
15440074-6cd7-479c-b308-4d68bf813cc1,31.1,32.1,#C C moves the charcoal with a barbeque tong
15440074-6cd7-479c-b308-4d68bf813cc1,31.8,32.5,#C C removes the barbecue rod from the fire
15440074-6cd7-479c-b308-4d68bf813cc1,32.5,34.2,#C C puts back the barbeque grill grid
15440074-6cd7-479c-b308-4d68bf813cc1,32.5,34.133,#C C drops the grill basket on the grill 
15440074-6cd7-479c-b308-4d68bf813cc1,35.166,36,#C C steps backwards
15440074-6cd7-479c-b308-4d68bf813cc1,35.166,36,#C C takes a step backward
15440074-6cd7-479c-b308-4d68bf813cc1,37.5,39.1,#C C touches the camera on his head
15440074-6cd7-479c-b308-4d68bf813cc1,39.1,41.2,#C C passes the barbecue rod to his left hand
15440074-6cd7-479c-b308-4d68bf813cc1,39.1,41.033,#C C exchanges the barbeque tong on his hand
15440074-6cd7-479c-b308-4d68bf813cc1,42.366,48.833,#C C walks towards the spoon hanger
15440074-6cd7-479c-b308-4d68bf813cc1,42.366,48.833,#C C walks around the compound
15440074-6cd7-479c-b308-4d68bf813cc1,48.8,50.8,#C C hangs the barbecue rod on the spoon hanger
15440074-6cd7-479c-b308-4d68bf813cc1,50.4,50.9,#C C removes his hand from the spoon hanger
15440074-6cd7-479c-b308-4d68bf813cc1,51.933,57,#C walks back towards the grill
15440074-6cd7-479c-b308-4d68bf813cc1,51.933,57,#C C walks around the compound
15440074-6cd7-479c-b308-4d68bf813cc1,55.135,57,#C C touches his head.
15440074-6cd7-479c-b308-4d68bf813cc1,55.135,55.7,#C C touches the camera on his head
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,0,0.362,#C C holds a brush with his left hand
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,0.387,1.28,#C C passes the brush to his right hand
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,0,0.362,#C C holds a paintbrush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,3.521,4.501,#C C mixes the paint on the paint box with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,3.541,4.408,#C C dips paintbrush in a paint
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,4.587,6.187,#C C dips paintbrush in water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,6.187,7.04,#C C dips paintbrush in a paint
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,7.04,9.557,#C C dips paintbrush in water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,10.309,11.305,#C C dips paintbrush in a paint
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,11.435,14.058,#C C dips paintbrush in water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,13.449,14.087,#C C removes the brush on the paint box
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,14.387,14.741,#C C stares at the the paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,17.197,19.273,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,19.928,29.421,#C C paints the drawing book with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,19.928,29.421,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,30.987,31.387,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,31.387,35.397,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,35.397,36.08,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,36.08,41.69,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,41.69,42.97,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,43.461,44.208,#C C stares at the the paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,44.208,57.757,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,57.757,58.504,#C C removes the brush on the drawing book
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,60.597,60.938,#C C dips the brush in a cup of water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,60.938,61.962,#C C cleans paintbrush in a  bowl
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,61.962,63.187,#C C wipes the brush on the edge of the cup of water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,63.669,74.933,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,63.669,74.933,#C C paints the drawing book with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,75.234,76.28,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,76.792,88.802,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,89.25,89.805,#C C removes the brush on the drawing book
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,90.454,92.282,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,92.282,93.008,#C C touches the paint on the paint box with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,92.094,93.008,#C C dips paintbrush in water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,93.029,93.328,#C C removes the brush on the paint box
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,93.541,99.664,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,93.541,99.664,#C C paints the drawing book with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,99.728,100.069,#C C removes the brush on the drawing book
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,100.88,101.541,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,103.802,104.464,#C C dips the brush in a cup of water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,104.464,104.997,#C C cleans paintbrush in a  bowl
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,104.997,107.154,#C C wipes the brush on the edge of the cup of water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,107.645,144.066,#C C paints the drawing book with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,107.645,144.066,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,143.938,144.365,#C C removes the brush on the drawing book
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,144.521,145.325,#C C dips paintbrush in water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,144.664,145.368,#C C touches the paint on the paint box with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,145.368,145.645,#C C removes the brush on the paint box
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,146.264,147.138,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,147.522,152.41,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,147.522,152.41,#C C paints the drawing book with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,151.36,151.856,#C C removes the brush on the drawing book
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,152.709,153.136,#C C touches the paint on the paint box with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,152.944,153.446,#C C dips paintbrush in water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,153.52,154.053,#C C removes the brush on the paint box
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,155.397,171.378,#C C paints the drawing book with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,171.741,172.416,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,172.936,174.3,#C C paints on a paper
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,174.557,175.474,#C C touches himself
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,176.242,177.821,#C C touches the paint on the paint box with the brush
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,176.387,177.864,#C C dips paintbrush in water
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,177.121,177.928,#C C stares at the tablet
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,177.629,177.97,#C C removes the brush on the paint box
153c02cc-e47b-4970-acb1-8bad8b7e3c4f,178.354,180.233,#C C stares at the the paper
14ae0636-b0f6-41cf-af7c-bf532820ba17,0,1.966,#C C closes the car door
14ae0636-b0f6-41cf-af7c-bf532820ba17,0,1.966,#C C closes the vehicle door 
14ae0636-b0f6-41cf-af7c-bf532820ba17,2.533,5.433,#C C touches the camera
14ae0636-b0f6-41cf-af7c-bf532820ba17,2.533,5.433,#C C adjusts the camera 
14ae0636-b0f6-41cf-af7c-bf532820ba17,2.966,6.766,#C C walks around the field 
14ae0636-b0f6-41cf-af7c-bf532820ba17,7.9,9.966,#C C turns on the lawn mower machine
14ae0636-b0f6-41cf-af7c-bf532820ba17,10.9,116.166,#C C pushes the lawn mower on the field 
14ae0636-b0f6-41cf-af7c-bf532820ba17,10.9,116.166,#C C pushes the lawn mower machine around the grass 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,0,1.601,#C C opens opens a dry cleaner 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,2.326,3.627,#C C pulls  a bucket of cloths 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,3.627,5.654,#c c picks a cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,3.627,5.654,#C C picks a mat
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,5.785,7.361,#C C puts a mat into a dry cleaner 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,7.574,10.39,#C C picks a blanket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,10.987,13.803,#C C puts a blanket into a dry cleaner 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,10.987,13.803,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,13.843,14.529,#C C pulls a bucket of dirty cloth 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,15.387,19.053,#C C moves a bucket of dirty cloths 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,15.853,16.898,#C C pushes a dry cleaner machine door
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,16.701,18.477,#c c drags laundry bag
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,20.226,22.68,#C C pulls a blanket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,20.019,22.658,#c c removes cloth from washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,22.658,23.426,#C C puts the blanket on the floor 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,22.852,23.49,#c c drops cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,24.621,27.202,#C C picks a blanket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,24.621,27.16,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,27.306,28.098,#c c drops cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,27.306,28.205,#C C puts the blanket on the floor 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,28.162,29.254,#C C picks a mat
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,28.162,29.254,#c c removes cloth from washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,29.378,30.234,#C C puts a mat down 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,29.378,30.234,#c c drops cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,30.172,35.546,#C C pulls a towel 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,30.172,35.93,#c c removes cloth from washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,33.587,34.373,#C C picks a cloth from a towel 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,34.077,34.721,#C C puts the cloth to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,35.925,36.762,#C C puts a towel down 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,35.925,36.656,#c c drops cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,37.12,38.298,#C C picks sheets from the cloth from the bucket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,37.12,38.256,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,38.488,40.602,#C C puts the sheets into the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,38.488,40.602,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,41.306,44.357,#C C picks sheets from the cloth from the bucket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,41.306,44.357,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,44.668,45.213,#C C places the sheets on the floor 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,44.668,45.213,#c c drops cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,46.322,46.728,#C C picks a cloth from a bucket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,46.174,46.821,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,46.77,47.837,#C C puts the cloth to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,48.861,50.205,#C C picks a cloth from a bucket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,50.205,51.293,#C C puts the cloth to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,50.205,51.293,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,51.858,53.704,#C C picks a cloth from a bucket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,51.858,53.654,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,53.583,54.941,#C C puts the cloth to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,53.583,55.026,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,55.201,58.187,#C C picks a cloth from a bucket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,55.201,58.205,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,58.134,60.17,#C C puts the cloth to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,58.134,60.17,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,60.554,64.154,#C C picks a cloth from a bucket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,60.554,64.154,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,64.095,68.525,#C C puts the cloth to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,64.095,68.525,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,70.261,70.901,#C C moves a sheet 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,70.901,73.674,#C C picks a towel 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,70.901,73.674,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,73.784,75.854,#C C puts a towel into a washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,73.784,75.854,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,76.346,78.456,#C C picks a blanket 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,76.346,78.456,#c c picks cloth
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,78.337,83.234,#C C puts a blanket into a washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,78.337,83.234,#c c puts cloth in washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,83.809,84.354,#C C picks a cloth detergent 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,83.809,84.354,#c c picks laundry detergent
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,84.07,84.921,#C C opens a washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,85.538,87.887,#C C opens a detergent 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,87.887,91.521,#C C pours a detergent to the jerrycan lid 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,91.856,93.861,#c c pours detergent in machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,91.856,93.861,#C C pours a detergent to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,94.318,97.146,#C C pours a detergent to the jerrycan lid 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,97.146,99.258,#C C pours a detergent to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,99.258,101.242,#C C closes the detergent jerrycan 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,99.258,101.242,#c c closes detergent
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,101.045,101.733,#C C places the detergent jerrycan on the cabinet 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,101.045,101.733,#c c puts detergent down
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,101.896,102.487,#C C picks a cloth detergent 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,101.896,102.487,#c c picks detergent
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,102.954,104.72,#C C opens a detergent 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,102.989,103.287,#c c opens detergent
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,105.018,108.605,#C C pours a detergent to the jerrycan lid 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,108.605,110.248,#c c pours detergent in machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,108.605,110.248,#C C pours a detergent to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,110.29,112.488,#C C closes the detergent jerrycan 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,110.29,112.488,#c c closes detergent
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,112.384,113.469,#C C places the detergent jerrycan on the cabinet 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,112.594,113.587,#c c puts detergent down
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,114.221,123.008,#C C walks around the house 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,123.008,124.458,#C C picks a cloth detergent 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,123.008,124.458,#C C picks a cloth detergent measure 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,123.008,124.458,#c c picks container
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,132.821,134.122,#c c puts container down
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,134.122,136.487,#C C opens a detergent 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,134.122,136.487,#c c opens container
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,136.146,137.133,#C C drops a washing detergent lid 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,137.233,138.072,#c c picks container
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,146.038,147.073,#C C places the detergent jerrycan on the cabinet 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,146.999,151.685,#C C fetches the detergent 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,151.685,153.861,#c c scoops washing powder
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,151.786,153.776,#C C pours a detergent to the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,151.786,153.776,#c c puts washing powder in machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,153.69,154.821,#C C closes the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,154.729,155.421,#C C drops a cloth detergent measure 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,155.781,159.898,#C C closes the detergent jerrycan 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,155.781,159.898,#c c closes container
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,160.594,163.141,#C C closes the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,160.594,163.141,#c c closes washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,163.329,165.754,#C C operates the the washing machine 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,163.329,165.754,#c c turns on washing machine
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,173.533,173.889,#C C operates the phone 
141b24d2-2fc1-4f9d-89ef-8dc3055213f7,173.458,173.889,#c c taps phone
16a1999e-f488-4da8-a367-a037a94ac79f,0,1.153,# C c picks phone
16a1999e-f488-4da8-a367-a037a94ac79f,0,1.221,#C C moves phone on the table
16a1999e-f488-4da8-a367-a037a94ac79f,1.771,4.097,# C c walks
16a1999e-f488-4da8-a367-a037a94ac79f,4.097,4.609,#C C picks an onion
16a1999e-f488-4da8-a367-a037a94ac79f,4.097,4.609,# C c picks onion
16a1999e-f488-4da8-a367-a037a94ac79f,4.621,5.27,# C c puts  onion in chopping board
16a1999e-f488-4da8-a367-a037a94ac79f,4.621,5.27,#C C places onion on a chopping board
16a1999e-f488-4da8-a367-a037a94ac79f,5.554,8.034,#C C walks to the shelf
16a1999e-f488-4da8-a367-a037a94ac79f,8.034,11.862,#C C picks a bowl
16a1999e-f488-4da8-a367-a037a94ac79f,8.034,11.862,# C c picks bowl
16a1999e-f488-4da8-a367-a037a94ac79f,12.821,13.59,"#C C places bowl on counter
"
16a1999e-f488-4da8-a367-a037a94ac79f,12.821,13.59,# C c puts bowl in kitchen counter
16a1999e-f488-4da8-a367-a037a94ac79f,14.379,15.341,#C C opens the cabinet
16a1999e-f488-4da8-a367-a037a94ac79f,14.341,15.387,# C c opens fridge
16a1999e-f488-4da8-a367-a037a94ac79f,15.768,16.642,#C C opens the drawer
16a1999e-f488-4da8-a367-a037a94ac79f,16.642,18.456,# C c picks bread
16a1999e-f488-4da8-a367-a037a94ac79f,16.642,18.456,#C C picks a polythene bag
16a1999e-f488-4da8-a367-a037a94ac79f,17.987,18.861,#C C closes the drawer
16a1999e-f488-4da8-a367-a037a94ac79f,18.861,20.994,# C c closes fridge
16a1999e-f488-4da8-a367-a037a94ac79f,19.387,21.021,#C C closes the cabinet
16a1999e-f488-4da8-a367-a037a94ac79f,21.869,23.859,#C C opens the polythene paper
16a1999e-f488-4da8-a367-a037a94ac79f,21.869,23.859,# C c opens paper with bread
16a1999e-f488-4da8-a367-a037a94ac79f,24.021,24.321,# C c picks phone
16a1999e-f488-4da8-a367-a037a94ac79f,24.321,25.261,#C C moves phone away on the counter
16a1999e-f488-4da8-a367-a037a94ac79f,25.794,33.787,# C c opens paper with bread
16a1999e-f488-4da8-a367-a037a94ac79f,33.787,37.621,# C c picks bread
16a1999e-f488-4da8-a367-a037a94ac79f,33.787,37.621,#C C picks bread slices in the paper
16a1999e-f488-4da8-a367-a037a94ac79f,38.7,39.421,#C C places bread slice on the chopping board
16a1999e-f488-4da8-a367-a037a94ac79f,38.735,39.387,# C c puts  bread in counter
16a1999e-f488-4da8-a367-a037a94ac79f,41.392,42.586,# C c picks bread
16a1999e-f488-4da8-a367-a037a94ac79f,43.687,44.421,# C c puts  bread in counter
16a1999e-f488-4da8-a367-a037a94ac79f,43.55,44.487,#C C places bread slice on the counter
16a1999e-f488-4da8-a367-a037a94ac79f,44.848,53.582,# C c ties paper with bread
16a1999e-f488-4da8-a367-a037a94ac79f,44.848,53.582,#C C closes the polythene bag
16a1999e-f488-4da8-a367-a037a94ac79f,53.597,54.642,# C c opens shelf
16a1999e-f488-4da8-a367-a037a94ac79f,53.842,54.587,#C C opens the cabinet
16a1999e-f488-4da8-a367-a037a94ac79f,54.587,57.587,# C c puts  bread in shelf
